doi,pub_date,filename,file_format,num_bytes,total_downloads
10.13012/B2IDB-5721322_V1,2019-11-11,species-trees-fastmulrfs-w-mulrf-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,677415,239
10.13012/B2IDB-5721322_V1,2019-11-11,species-trees-mulrf-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,283904,234
10.13012/B2IDB-5721322_V1,2019-11-11,true-trees-psize-10000000.tar.gz,application/x-gzip,119570739,231
10.13012/B2IDB-5721322_V1,2019-11-11,csvs.zip,application/zip,5611886,234
10.13012/B2IDB-5721322_V1,2019-11-11,README.txt,text/plain,4117,262
10.13012/B2IDB-2128477_V1,2019-09-17,gal_0p2_10D.bam,application/x-gzip,187196206,187
10.13012/B2IDB-2128477_V1,2019-09-17,man_0p2_10D.bam,application/x-gzip,158094723,200
10.13012/B2IDB-2128477_V1,2019-09-17,mel_0p2_10A.bam,application/x-gzip,152450293,204
10.13012/B2IDB-2128477_V1,2019-09-17,man_0p2_10A.bam,application/x-gzip,113376179,199
10.13012/B2IDB-2128477_V1,2019-09-17,NAG_0p2_10C.bam,application/x-gzip,224452689,194
10.13012/B2IDB-2128477_V1,2019-09-17,gal_0p2_10C.bam,application/x-gzip,235776541,194
10.13012/B2IDB-2128477_V1,2019-09-17,gal_0p2_10A.bam,application/x-gzip,167696833,187
10.13012/B2IDB-2128477_V1,2019-09-17,mel_0p2_10B.bam,application/x-gzip,158756305,197
10.13012/B2IDB-2128477_V1,2019-09-17,man_0p2_10B.bam,application/x-gzip,163401673,190
10.13012/B2IDB-2128477_V1,2019-09-17,NAG_0p2_10D.bam,application/x-gzip,204028439,187
10.13012/B2IDB-2128477_V1,2019-09-17,mel_0p2_10C.bam,application/x-gzip,165149039,193
10.13012/B2IDB-2128477_V1,2019-09-17,gal_0p2_10B.bam,application/x-gzip,216480527,190
10.13012/B2IDB-2128477_V1,2019-09-17,NAG_0p2_10B.bam,application/x-gzip,165000904,193
10.13012/B2IDB-2128477_V1,2019-09-17,NAG_0p2_10A.bam,application/x-gzip,199591205,200
10.13012/B2IDB-2128477_V1,2019-09-17,man_0p2_10C.bam,application/x-gzip,161294767,195
10.13012/B2IDB-2128477_V1,2019-09-17,mel_0p2_10D.bam,application/x-gzip,210814277,191
10.13012/B2IDB-7090706_V1,2019-09-25,lmc_cyc4_idl.zip,application/zip,8908,221
10.13012/B2IDB-7090706_V1,2019-09-25,README_idl.txt,text/plain,487,233
10.13012/B2IDB-7090706_V1,2019-09-25,lmc_cyc4_data.zip,application/zip,3412590571,229
10.13012/B2IDB-7090706_V1,2019-09-25,README_data.txt,text/plain,2499,249
10.13012/B2IDB-7090706_V1,2019-09-25,lmc_cyc4_anal.zip,application/zip,1194036540,223
10.13012/B2IDB-7090706_V1,2019-09-25,README_anal.txt,text/plain,1131,228
10.13012/B2IDB-7364919_V1,2020-07-01,data.zip,application/zip,13511191048,154
10.13012/B2IDB-1917934_V1,2019-09-17,all_multitask_shared_bilstm.zip,application/zip,3505873958,215
10.13012/B2IDB-1917934_V1,2019-09-17,semeval_sentiment_bilstm_l2_0_lr_1e-3.zip,application/zip,1751746585,220
10.13012/B2IDB-1917934_V1,2019-09-17,clarin_sentiment_bilstm_l2_0_lr_1e-3.zip,application/zip,3154754386,219
10.13012/B2IDB-1917934_V1,2019-09-17,semeval_sentiment_cnn_l2_0_lr_1e-3.zip,application/zip,1400241875,222
10.13012/B2IDB-1917934_V1,2019-09-17,founta_abusive_bilstm_l2_0_lr_1e-3.zip,application/zip,2804158126,218
10.13012/B2IDB-1917934_V1,2019-09-17,sarcasm_uncertainity_bilstm_l2_0_lr_1e-3.zip,application/zip,3154769686,219
10.13012/B2IDB-1917934_V1,2019-09-17,politics_sentiment_bilstm_l2_0_lr_1e-3.zip,application/zip,3856244920,220
10.13012/B2IDB-1917934_V1,2019-09-17,politics_sentiment_cnn_l2_0_lr_1e-3.zip,application/zip,3853805460,214
10.13012/B2IDB-1917934_V1,2019-09-17,other_sentiment_bilstm_l2_0_lr_1e-3.zip,application/zip,2453245533,220
10.13012/B2IDB-1917934_V1,2019-09-17,all_abusive_cnn_l2_0_lr_1e-3.zip,application/zip,3854170436,221
10.13012/B2IDB-1917934_V1,2019-09-17,all_multitask_stacked_cnn_l2_0_lr_1e-3.zip,application/zip,2847375344,220
10.13012/B2IDB-1917934_V1,2019-09-17,all_multitask_stacked_bilstm.zip,application/zip,3203680239,214
10.13012/B2IDB-1917934_V1,2019-09-17,waseem_abusive_bilstm.zip,application/zip,3856325650,212
10.13012/B2IDB-1917934_V1,2019-09-17,semeval_sentiment_bilstm.zip,application/zip,2453344124,215
10.13012/B2IDB-1917934_V1,2019-09-17,clarin_sentiment_bilstm.zip,application/zip,2102690744,217
10.13012/B2IDB-1917934_V1,2019-09-17,all_abusive_bilstm.zip,application/zip,3856922710,225
10.13012/B2IDB-1917934_V1,2019-09-17,all_sentiment_bilstm.zip,application/zip,2453804881,219
10.13012/B2IDB-1917934_V1,2019-09-17,all_uncertainity_bilstm.zip,application/zip,1401095045,220
10.13012/B2IDB-1917934_V1,2019-09-17,other_sentiment_cnn_l2_0_lr_1e-3.zip,application/zip,2451769425,214
10.13012/B2IDB-1917934_V1,2019-09-17,all_uncertainity_cnn_l2_0_lr_1e-3.zip,application/zip,2451880826,220
10.13012/B2IDB-1917934_V1,2019-09-17,all_abusive_bilstm_l2_0_lr_1e-3.zip,application/zip,2804256246,217
10.13012/B2IDB-1917934_V1,2019-09-17,all_sentiment_cnn_l2_0_lr_1e-3.zip,application/zip,2452331826,222
10.13012/B2IDB-1917934_V1,2019-09-17,veridicality_uncertainity_cnn_l2_0_lr_1e-3.zip,application/zip,1400275912,223
10.13012/B2IDB-1917934_V1,2019-09-17,veridicality_uncertainity_bilstm_l2_0_lr_1e-3.zip,application/zip,1401031113,212
10.13012/B2IDB-1917934_V1,2019-09-17,all_uncertainity_bilstm_l2_0_lr_1e-3.zip,application/zip,2102556813,220
10.13012/B2IDB-1917934_V1,2019-09-17,founta_abusive_bilstm.zip,application/zip,2453533732,219
10.13012/B2IDB-1917934_V1,2019-09-17,all_sentiment_bilstm_l2_0_lr_1e-3.zip,application/zip,1752027620,222
10.13012/B2IDB-1917934_V1,2019-09-17,sarcasm_uncertainity_bilstm.zip,application/zip,3856389381,223
10.13012/B2IDB-1917934_V1,2019-09-17,all_multitask_stacked_bilstm_l2_0_lr_1e-3.zip,application/zip,2490602579,216
10.13012/B2IDB-1917934_V1,2019-09-17,all_multitask_shared_bilstm_l2_0_lr_1e-3.zip,application/zip,2455820587,222
10.13012/B2IDB-1917934_V1,2019-09-17,veridicality_uncertainity_bilstm.zip,application/zip,2804123015,224
10.13012/B2IDB-1917934_V1,2019-09-17,waseem_abusive_bilstm_l2_0_lr_1e-3.zip,application/zip,2804007842,223
10.13012/B2IDB-1917934_V1,2019-09-17,politics_sentiment_bilstm.zip,application/zip,2804145572,219
10.13012/B2IDB-1917934_V1,2019-09-17,founta_abusive_cnn_l2_0_lr_1e-3.zip,application/zip,2451853338,221
10.13012/B2IDB-1917934_V1,2019-09-17,other_sentiment_bilstm.zip,application/zip,2102526230,225
10.13012/B2IDB-1917934_V1,2019-09-17,sarcasm_uncertainity_cnn_l2_0_lr_1e-3.zip,application/zip,2101284656,217
10.13012/B2IDB-1917934_V1,2019-09-17,clarin_sentiment_cnn_l2_0_lr_1e-3.zip,application/zip,3152962127,219
10.13012/B2IDB-1917934_V1,2019-09-17,all_multitask_shared_cnn_l2_0_lr_1e-3.zip,application/zip,3856488578,220
10.13012/B2IDB-1917934_V1,2019-09-17,waseem_abusive_cnn_l2_0_lr_1e-3.zip,application/zip,3152804714,220
10.13012/B2IDB-2626814_V1,2019-11-11,tools.zip,application/zip,26897,191
10.13012/B2IDB-2626814_V1,2019-11-11,species-trees-astral-fungi.tar.gz,application/x-gzip,1227049,180
10.13012/B2IDB-2626814_V1,2019-11-11,species-trees-duptree-fungi.tar.gz,application/x-gzip,7632290,183
10.13012/B2IDB-2626814_V1,2019-11-11,gene-trees-fungi.tar.gz,application/x-gzip,134513771,180
10.13012/B2IDB-2626814_V1,2019-11-11,species-trees-mulrf-fungi.tar.gz,application/x-gzip,145038,178
10.13012/B2IDB-2626814_V1,2019-11-11,indelible-params-fungi.tar.gz,application/x-gzip,3394344,180
10.13012/B2IDB-2626814_V1,2019-11-11,scripts.zip,application/zip,52289,172
10.13012/B2IDB-2626814_V1,2019-11-11,alignments-fungi.tar.gz,application/x-gzip,342505962,173
10.13012/B2IDB-2626814_V1,2019-11-11,README.txt,text/plain,4025,152
10.13012/B2IDB-2626814_V1,2019-11-11,species-trees-astrid-fungi.tar.gz,application/x-gzip,96030,190
10.13012/B2IDB-2626814_V1,2019-11-11,species-trees-stag-fungi.tar.gz,application/x-gzip,289701,183
10.13012/B2IDB-2626814_V1,2019-11-11,true-trees-fungi.tar.gz,application/x-gzip,49398458,185
10.13012/B2IDB-2626814_V1,2019-11-11,csvs.zip,application/zip,2731117,185
10.13012/B2IDB-9401259_V1,2019-11-18,description.markdown,text/plain,3273,244
10.13012/B2IDB-9401259_V1,2019-11-18,VCF_archive.zip,application/zip,1653239838,246
10.13012/B2IDB-4050038_V1,2021-05-21,trees.tar.gz,application/x-gzip,5690558869,109
10.13012/B2IDB-4050038_V1,2021-05-21,sequences.tar.gz,application/x-gzip,3259970548,100
10.13012/B2IDB-4050038_V1,2021-05-21,biological.tar.gz,application/x-gzip,11596894,107
10.13012/B2IDB-4050038_V1,2021-05-21,README.txt,text/plain,3056,103
10.13012/B2IDB-4050038_V1,2021-05-21,stats.txt,text/plain,1709,101
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_2016FloodAssessment.csv,text/csv,7653,183
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_2017FloodAssessment.csv,text/csv,2362,188
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_TealLocations_UsedAvailable.csv,text/csv,110771,188
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_AllLocations.csv,text/csv,34710,190
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_MallardLocations_UsedAvailable.csv,text/csv,311891,187
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_DataNotes.txt,text/plain,5337,187
10.13012/B2IDB-6382488_V1,2020-06-01,Hoover et al AUK-19-093 Illinois Data Bank Local conspecific density does not influence reproductive output in a secondary cavity-nesting songbird.csv,text/csv,36512,225
10.13012/B2IDB-0946028_V1,2020-01-08,DataAndCodeForPublic.7z,application/x-7z-compressed,608695,175
10.13012/B2IDB-5961181_V1,2020-05-18,keei_four-year_college_entrepreneurship_education_2015.csv,text/csv,546686,0
10.13012/B2IDB-5961181_V1,2020-05-18,keei_four_year_college_entrepreneurship_education_2015_documentation.xlsx,application/vnd.ms-excel,26000,0
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1962.nc,"application/netcdf, application/x-netcdf",17636076,303
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1963.nc,"application/netcdf, application/x-netcdf",17636076,316
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1964.nc,"application/netcdf, application/x-netcdf",17636076,304
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1973.nc,"application/netcdf, application/x-netcdf",17636076,306
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1970.nc,"application/netcdf, application/x-netcdf",17636076,304
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1978.nc,"application/netcdf, application/x-netcdf",17636076,301
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1986.nc,"application/netcdf, application/x-netcdf",17636076,317
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1983.nc,"application/netcdf, application/x-netcdf",17636076,300
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1975.nc,"application/netcdf, application/x-netcdf",17636076,301
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1988.nc,"application/netcdf, application/x-netcdf",17636076,304
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1984.nc,"application/netcdf, application/x-netcdf",17636076,303
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1971.nc,"application/netcdf, application/x-netcdf",17636076,300
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1979.nc,"application/netcdf, application/x-netcdf",17636076,300
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1972.nc,"application/netcdf, application/x-netcdf",17636076,306
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2003.nc,"application/netcdf, application/x-netcdf",17636076,289
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1980.nc,"application/netcdf, application/x-netcdf",17636076,297
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1992.nc,"application/netcdf, application/x-netcdf",17636076,306
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1982.nc,"application/netcdf, application/x-netcdf",17636076,297
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1997.nc,"application/netcdf, application/x-netcdf",17636076,301
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1985.nc,"application/netcdf, application/x-netcdf",17636076,306
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1994.nc,"application/netcdf, application/x-netcdf",17636076,308
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1993.nc,"application/netcdf, application/x-netcdf",17636076,311
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2007.nc,"application/netcdf, application/x-netcdf",17636076,298
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1998.nc,"application/netcdf, application/x-netcdf",17636076,316
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1995.nc,"application/netcdf, application/x-netcdf",17636076,302
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1999.nc,"application/netcdf, application/x-netcdf",17636076,303
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1991.nc,"application/netcdf, application/x-netcdf",17636076,311
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1990.nc,"application/netcdf, application/x-netcdf",17636076,303
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2004.nc,"application/netcdf, application/x-netcdf",17636076,299
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2009.nc,"application/netcdf, application/x-netcdf",17636076,277
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2002.nc,"application/netcdf, application/x-netcdf",17636076,293
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2000.nc,"application/netcdf, application/x-netcdf",17636076,315
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2006.nc,"application/netcdf, application/x-netcdf",17636076,288
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2005.nc,"application/netcdf, application/x-netcdf",17636076,298
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2001.nc,"application/netcdf, application/x-netcdf",17636076,311
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1996.nc,"application/netcdf, application/x-netcdf",17636076,319
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2008.nc,"application/netcdf, application/x-netcdf",17636076,277
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2013.nc,"application/netcdf, application/x-netcdf",17636076,277
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2014.nc,"application/netcdf, application/x-netcdf",17636076,302
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1965.nc,"application/netcdf, application/x-netcdf",17636108,255
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1961.nc,"application/netcdf, application/x-netcdf",17636108,263
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1963.nc,"application/netcdf, application/x-netcdf",17636108,256
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1979.nc,"application/netcdf, application/x-netcdf",17636108,260
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1975.nc,"application/netcdf, application/x-netcdf",17636108,257
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1977.nc,"application/netcdf, application/x-netcdf",17636108,266
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1983.nc,"application/netcdf, application/x-netcdf",17636108,258
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1985.nc,"application/netcdf, application/x-netcdf",17636108,258
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1997.nc,"application/netcdf, application/x-netcdf",17636108,259
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1992.nc,"application/netcdf, application/x-netcdf",17636108,265
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1967.nc,"application/netcdf, application/x-netcdf",17636108,258
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1980.nc,"application/netcdf, application/x-netcdf",17636108,258
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1968.nc,"application/netcdf, application/x-netcdf",17636108,260
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1999.nc,"application/netcdf, application/x-netcdf",17636108,259
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1962.nc,"application/netcdf, application/x-netcdf",17636108,259
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1984.nc,"application/netcdf, application/x-netcdf",17636108,256
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1972.nc,"application/netcdf, application/x-netcdf",17636108,258
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1973.nc,"application/netcdf, application/x-netcdf",17636108,259
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1982.nc,"application/netcdf, application/x-netcdf",17636108,265
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1971.nc,"application/netcdf, application/x-netcdf",17636108,258
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1994.nc,"application/netcdf, application/x-netcdf",17636108,263
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1988.nc,"application/netcdf, application/x-netcdf",17636108,261
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1981.nc,"application/netcdf, application/x-netcdf",17636108,256
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1987.nc,"application/netcdf, application/x-netcdf",17636108,261
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2000.nc,"application/netcdf, application/x-netcdf",17636108,258
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1990.nc,"application/netcdf, application/x-netcdf",17636108,253
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1998.nc,"application/netcdf, application/x-netcdf",17636108,262
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2008.nc,"application/netcdf, application/x-netcdf",17636108,259
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1993.nc,"application/netcdf, application/x-netcdf",17636108,254
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2004.nc,"application/netcdf, application/x-netcdf",17636108,265
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1995.nc,"application/netcdf, application/x-netcdf",17636108,256
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1991.nc,"application/netcdf, application/x-netcdf",17636108,259
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2002.nc,"application/netcdf, application/x-netcdf",17636108,255
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2007.nc,"application/netcdf, application/x-netcdf",17636108,255
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2009.nc,"application/netcdf, application/x-netcdf",17636108,259
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2003.nc,"application/netcdf, application/x-netcdf",17636108,265
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2005.nc,"application/netcdf, application/x-netcdf",17636108,258
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2006.nc,"application/netcdf, application/x-netcdf",17636108,258
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2001.nc,"application/netcdf, application/x-netcdf",17636108,263
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2012.nc,"application/netcdf, application/x-netcdf",17636108,256
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2010.nc,"application/netcdf, application/x-netcdf",17636108,264
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2013.nc,"application/netcdf, application/x-netcdf",17636108,261
10.13012/B2IDB-7439710_V1,2019-09-01,PCAM_dataset_readme.txt,text/plain,6238,335
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1961.nc,"application/netcdf, application/x-netcdf",17636076,329
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1968.nc,"application/netcdf, application/x-netcdf",17636076,298
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1969.nc,"application/netcdf, application/x-netcdf",17636076,316
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1967.nc,"application/netcdf, application/x-netcdf",17636076,302
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1977.nc,"application/netcdf, application/x-netcdf",17636076,291
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1976.nc,"application/netcdf, application/x-netcdf",17636076,303
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1981.nc,"application/netcdf, application/x-netcdf",17636076,302
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1965.nc,"application/netcdf, application/x-netcdf",17636076,310
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1966.nc,"application/netcdf, application/x-netcdf",17636076,310
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1974.nc,"application/netcdf, application/x-netcdf",17636076,311
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1987.nc,"application/netcdf, application/x-netcdf",17636076,299
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1989.nc,"application/netcdf, application/x-netcdf",17636076,314
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2012.nc,"application/netcdf, application/x-netcdf",17636076,273
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2011.nc,"application/netcdf, application/x-netcdf",17636076,273
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2010.nc,"application/netcdf, application/x-netcdf",17636076,276
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1969.nc,"application/netcdf, application/x-netcdf",17636108,261
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1966.nc,"application/netcdf, application/x-netcdf",17636108,262
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1964.nc,"application/netcdf, application/x-netcdf",17636108,261
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1974.nc,"application/netcdf, application/x-netcdf",17636108,258
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1976.nc,"application/netcdf, application/x-netcdf",17636108,264
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1970.nc,"application/netcdf, application/x-netcdf",17636108,259
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1978.nc,"application/netcdf, application/x-netcdf",17636108,269
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1989.nc,"application/netcdf, application/x-netcdf",17636108,254
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1986.nc,"application/netcdf, application/x-netcdf",17636108,266
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1996.nc,"application/netcdf, application/x-netcdf",17636108,256
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2014.nc,"application/netcdf, application/x-netcdf",17636108,289
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2011.nc,"application/netcdf, application/x-netcdf",17636108,268
10.13012/B2IDB-6216881_V1,2019-10-19,dataset_documentation.pdf,application/pdf,386520,347
10.13012/B2IDB-6216881_V1,2019-10-19,massive_mic_array_dataset.zip,application/zip,9282666183,397
10.13012/B2IDB-8150563_V1,2020-02-23,2006-2019-new-citation-contexts-to-Matsuyama.xlsx,application/vnd.ms-excel,49469,290
10.13012/B2IDB-8150563_V1,2020-02-23,2006-2019-new-citation-contexts-to-Matsuyama.csv,text/csv,96781,237
10.13012/B2IDB-0095812_V1,2020-08-25,FBbslF_FBbslR2.tar.gz,application/x-gzip,206809944,127
10.13012/B2IDB-0095812_V1,2020-08-25,BT18SF_BT18SR.tar.gz,application/x-gzip,174929622,124
10.13012/B2IDB-0095812_V1,2020-08-25,V4_515F_New_V4_806R_New.tar.gz,application/x-gzip,4877348603,128
10.13012/B2IDB-0095812_V1,2020-08-25,database.tar.gz,application/x-gzip,529456,125
10.13012/B2IDB-0095812_V1,2020-08-25,FRICK23_5F1_FRICK23_5R4.tar.gz,application/x-gzip,841053946,125
10.13012/B2IDB-0095812_V1,2020-08-25,SeedSeqs.fasta.tar.gz,application/x-gzip,12022,129
10.13012/B2IDB-0095812_V1,2020-08-25,results.tar.gz,application/x-gzip,203840,123
10.13012/B2IDB-0095812_V1,2020-08-25,FBLBM16-23F3_FBLBM1623R3.tar.gz,application/x-gzip,24669293,126
10.13012/B2IDB-7202559_V1,2020-04-02,bf_databank.csv,text/csv,4354,197
10.13012/B2IDB-7202559_V1,2020-04-02,bf_databank_metadata.pdf,application/pdf,109762,181
10.13012/B2IDB-3573054_V1,2020-06-02,Xue Phylogeny of Eurymelinae.nexus,text/plain,240926,167
10.13012/B2IDB-3573054_V1,2020-06-02,TablesS1and3.pdf,application/pdf,185082,210
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S3.tif,image/tiff,1328839774,246
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S2.tif,image/tiff,13885416,259
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S3.tif,image/tiff,18945807,261
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S4.tif,image/tiff,1328839774,251
10.13012/B2IDB-4584681_V1,2019-12-10,README.txt,text/plain,5680,266
10.13012/B2IDB-4584681_V1,2019-12-10,ML_economic.tif,image/tiff,14644777,254
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S1.tif,image/tiff,16471525,987
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S4.tif,image/tiff,17430737,267
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S2.tif,image/tiff,1328839774,249
10.13012/B2IDB-4584681_V1,2019-12-10,MP_mean.tif,image/tiff,1328839774,253
10.13012/B2IDB-4584681_V1,2019-12-10,MP_IDP.tif,image/tiff,1328839774,256
10.13012/B2IDB-4584681_V1,2019-12-10,Marginalland_xslttransformat1.xml,text/xml,6602,255
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S1.tif,image/tiff,1328839774,253
10.13012/B2IDB-2432396_V1,2020-09-27,Ainsworth & Long 2020 Archive.xlsx,application/vnd.ms-excel,16120,160
10.13012/B2IDB-9720784_V1,2020-12-01,Dataset_Inagaki_scavenger guild.xlsx,application/vnd.ms-excel,24073,125
10.13012/B2IDB-4996748_V1,2021-10-15,simic_synthetic_datasets.tar.gz,"",5787407,76
10.13012/B2IDB-5961181_V2,2020-05-20,keei_four_year_college_entrepreneurship_education_2015_documentation.xlsx,application/vnd.ms-excel,26024,184
10.13012/B2IDB-5961181_V2,2020-05-20,keei_four_year_college_entrepreneurship_education_2015.csv,text/csv,538267,193
