doi,pub_date,filename,file_format,num_bytes,total_downloads
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2013-07.zip,application/zip,7686887145,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2007-12.zip,application/zip,7686811096,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2008-12.zip,application/zip,7686810592,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2010-03.zip,application/zip,7686785653,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2012-01.zip,application/zip,7686730434,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2008-05.zip,application/zip,7686642653,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2013-03.zip,application/zip,7686541628,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2007-03.zip,application/zip,7686324777,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2009-12.zip,application/zip,7686211038,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2010-01.zip,application/zip,7685849098,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2006-05.zip,application/zip,7685586568,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2013-01.zip,application/zip,7685423344,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2011-10.zip,application/zip,7685211467,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2009-12.zip,application/zip,7685092260,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2012-01.zip,application/zip,7684988680,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2008-01.zip,application/zip,7684928514,15
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2011-01.zip,application/zip,7684924331,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2013-03.zip,application/zip,7684599197,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2005-12.zip,application/zip,7684515330,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2010-01.zip,application/zip,7684206960,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2006-01.zip,application/zip,7684168197,16
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2012-12.zip,application/zip,7684100467,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2011-10.zip,application/zip,7683737894,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2012-12.zip,application/zip,7683665464,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2005-01.zip,application/zip,7683597133,17
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2011-01.zip,application/zip,7683584892,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2012-08.zip,application/zip,7683538593,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2005-01.zip,application/zip,7683402620,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2006-01.zip,application/zip,7683364120,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2010-08.zip,application/zip,7683179490,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2006-05.zip,application/zip,7683114624,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2008-10.zip,application/zip,7683105184,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2004-12.zip,application/zip,7683035606,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2007-01.zip,application/zip,7682730913,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2008-10.zip,application/zip,7682720282,15
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2007-01.zip,application/zip,7682605456,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2004-07.zip,application/zip,7682599374,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2012-08.zip,application/zip,7682591266,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2011-05.zip,application/zip,7682505943,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2010-08.zip,application/zip,7682322948,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2013-08.zip,application/zip,7682265821,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2006-08.zip,application/zip,7682062001,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2007-03.zip,application/zip,7681837902,17
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2008-01.zip,application/zip,7681669025,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2005-03.zip,application/zip,7681548654,17
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2013-07.zip,application/zip,7681469379,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2008-07.zip,application/zip,7681349486,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2011-05.zip,application/zip,7681340435,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2009-08.zip,application/zip,7681066329,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2006-03.zip,application/zip,7680902899,16
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2004-12.zip,application/zip,7680629770,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2010-07.zip,application/zip,7680599424,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2006-07.zip,application/zip,7680467697,17
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2006-08.zip,application/zip,7680434240,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2011-03.zip,application/zip,7679854291,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2003-12.zip,application/zip,7679772713,19
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2009-08.zip,application/zip,7679543466,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2008-07.zip,application/zip,7679415817,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2005-03.zip,application/zip,7679374897,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2011-03.zip,application/zip,7679294703,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2013-08.zip,application/zip,7678940502,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2006-03.zip,application/zip,7678867598,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2012-05.zip,application/zip,7678798889,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2005-08.zip,application/zip,7678476297,16
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2004-03.zip,application/zip,7678227902,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2007-07.zip,application/zip,7678141686,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2009-07.zip,application/zip,7678078698,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2004-01.zip,application/zip,7677934096,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2007-08.zip,application/zip,7677883712,16
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2006-07.zip,application/zip,7677845593,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2007-08.zip,application/zip,7677692338,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2010-07.zip,application/zip,7677228578,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2007-07.zip,application/zip,7677164969,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2005-07.zip,application/zip,7677079797,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2004-05.zip,application/zip,7676941793,18
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2011-08.zip,application/zip,7676713559,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2009-07.zip,application/zip,7676583719,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2010-12.zip,application/zip,7676494446,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2003-10.zip,application/zip,7676437522,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2012-07.zip,application/zip,7676254059,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2011-08.zip,application/zip,7676003669,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2010-12.zip,application/zip,7675838974,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2005-07.zip,application/zip,7675741462,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2012-05.zip,application/zip,7675177643,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2005-08.zip,application/zip,7675079151,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2011-07.zip,application/zip,7674234383,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2008-08.zip,application/zip,7674231913,15
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2008-08.zip,application/zip,7674210463,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2012-07.zip,application/zip,7674081270,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2010-05.zip,application/zip,7673751869,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2011-07.zip,application/zip,7673421304,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2009-05.zip,application/zip,7673173897,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2006-12.zip,application/zip,7672737454,16
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2007-05.zip,application/zip,7672540281,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2009-05.zip,application/zip,7671579199,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2004-05.zip,application/zip,7671325063,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2006-12.zip,application/zip,7671063789,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2007-05.zip,application/zip,7671040045,17
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2010-05.zip,application/zip,7670847630,15
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2005-05.zip,application/zip,7670182127,17
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2013-05.zip,application/zip,7669503258,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2003-12.zip,application/zip,7667307911,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2013-05.zip,application/zip,7667164378,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2005-05.zip,application/zip,7666759107,12
10.13012/J8PN93H8,5/19/2016,FOIL2012.zip,application/zip,7600988181,1423
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2012-11.zip,application/zip,7451616403,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2012-11.zip,application/zip,7450794138,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2004-11.zip,application/zip,7447176430,16
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2007-11.zip,application/zip,7445068111,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2004-11.zip,application/zip,7444100625,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2007-11.zip,application/zip,7443800155,15
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2005-11.zip,application/zip,7443352263,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2004-09.zip,application/zip,7443295773,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2011-11.zip,application/zip,7443255875,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2003-11.zip,application/zip,7443229272,17
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2006-11.zip,application/zip,7441883424,16
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2008-09.zip,application/zip,7441880725,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2011-11.zip,application/zip,7441360132,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2005-11.zip,application/zip,7441347019,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2006-11.zip,application/zip,7441294325,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2013-04.zip,application/zip,7441193050,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2013-04.zip,application/zip,7441053014,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2006-09.zip,application/zip,7440696343,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2006-09.zip,application/zip,7440583051,17
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2009-04.zip,application/zip,7440448241,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2008-09.zip,application/zip,7440230754,16
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2009-09.zip,application/zip,7439015591,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2008-11.zip,application/zip,7438686945,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2010-11.zip,application/zip,7438610443,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2007-09.zip,application/zip,7438391929,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2012-09.zip,application/zip,7438150771,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2004-04.zip,application/zip,7438094201,19
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2008-11.zip,application/zip,7437916529,15
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2011-09.zip,application/zip,7437773010,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2007-09.zip,application/zip,7437610075,17
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2008-04.zip,application/zip,7437086679,15
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2012-09.zip,application/zip,7436537622,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2006-04.zip,application/zip,7436422928,17
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2010-09.zip,application/zip,7436303411,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2009-04.zip,application/zip,7436280527,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2009-09.zip,application/zip,7436235672,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2004-09.zip,application/zip,7436210025,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2008-04.zip,application/zip,7435844930,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2011-09.zip,application/zip,7435758232,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2010-11.zip,application/zip,7435565531,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2009-11.zip,application/zip,7435267384,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2010-09.zip,application/zip,7434827445,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2009-11.zip,application/zip,7434430804,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2007-04.zip,application/zip,7434149046,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2012-04.zip,application/zip,7434097524,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2006-04.zip,application/zip,7433782116,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2005-09.zip,application/zip,7432704721,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2005-09.zip,application/zip,7432659103,17
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2003-11.zip,application/zip,7431842688,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2005-04.zip,application/zip,7431436021,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2012-04.zip,application/zip,7431272522,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2008-06.zip,application/zip,7430949045,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2009-06.zip,application/zip,7430936819,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2004-06.zip,application/zip,7430884659,17
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2011-04.zip,application/zip,7430790489,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2004-04.zip,application/zip,7430320838,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2009-06.zip,application/zip,7429662482,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2010-04.zip,application/zip,7428995465,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2010-04.zip,application/zip,7428773620,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2005-04.zip,application/zip,7428443083,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2007-04.zip,application/zip,7428312543,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2008-06.zip,application/zip,7428301299,15
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2011-04.zip,application/zip,7428026849,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2012-06.zip,application/zip,7426910546,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2012-06.zip,application/zip,7426020863,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2006-06.zip,application/zip,7425621411,17
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2011-06.zip,application/zip,7424932788,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2010-06.zip,application/zip,7423905002,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2004-06.zip,application/zip,7423078915,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2011-06.zip,application/zip,7423000720,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2013-06.zip,application/zip,7422498290,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2010-06.zip,application/zip,7421647022,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2005-06.zip,application/zip,7421627356,16
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2006-06.zip,application/zip,7421436192,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2005-06.zip,application/zip,7420283504,13
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2013-06.zip,application/zip,7419496218,13
10.13012/J8PN93H8,5/19/2016,FOIL2013.zip,application/zip,7418035287,2340
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2007-06.zip,application/zip,7412398469,17
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2007-06.zip,application/zip,7411518760,12
10.13012/B2IDB-3671567_V1,10/27/2019,2019-7-17_2019-7-18.zip,application/zip,7297057567,325
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2013-09.zip,application/zip,7253772973,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2013-09.zip,application/zip,7250848267,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2004-02.zip,application/zip,7198085355,17
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2008-02.zip,application/zip,7196398961,15
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2008-02.zip,application/zip,7193345829,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2012-02.zip,application/zip,7191801569,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2004-02.zip,application/zip,7189649025,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2012-02.zip,application/zip,7184788434,13
10.13012/J8PN93H8,5/19/2016,FOIL2010.zip,application/zip,7156414341,3154
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2007-02.zip,application/zip,6948016366,16
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2006-02.zip,application/zip,6946965939,17
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2010-02.zip,application/zip,6944948451,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2010-02.zip,application/zip,6944781743,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2006-02.zip,application/zip,6944489008,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2007-02.zip,application/zip,6944402483,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2009-02.zip,application/zip,6944066537,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2011-02.zip,application/zip,6942838151,14
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2005-02.zip,application/zip,6942550504,15
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2009-02.zip,application/zip,6942359509,12
10.13012/B2IDB-8790412_V1,6/17/2021,amazon_wrfout_d01_2013-02.zip,application/zip,6942197735,14
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2013-02.zip,application/zip,6940540163,13
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2005-02.zip,application/zip,6940504285,12
10.13012/B2IDB-8790412_V1,6/17/2021,laplata_wrfout_d01_2011-02.zip,application/zip,6940140163,12
10.13012/B2IDB-0353090_V1,5/10/2021,ORTHOPHOTOS_SPECTRAL.zip,application/zip,6849545723,54
10.13012/B2IDB-3671567_V1,10/27/2019,2018-9-18_2018-9-20.zip,application/zip,6312488034,381
10.13012/B2IDB-3671567_V1,10/27/2019,viewclassifiers.zip,application/zip,5720860360,267
10.13012/B2IDB-4484338_V1,11/18/2018,run_2.zip,application/zip,5273578708,290
10.13012/B2IDB-4350211_V1,4/6/2021,CO_Risk_Assessment_MODFLOW_Model_Release.zip,application/zip,5020562609,38
10.13012/B2IDB-4484338_V1,11/18/2018,control_test.zip,application/zip,4714971373,292
10.13012/B2IDB-6081052_V1,5/10/2021,CMIP5_pred_max.zip,application/zip,4175044107,87
10.13012/B2IDB-6081052_V1,5/10/2021,CMIP5_pred_min.zip,application/zip,4122345449,88
10.13012/B2IDB-1094364_V1,9/17/2019,all_multitask_stacked_bilstm.zip,application/zip,4070492828,176
10.13012/B2IDB-1094364_V1,9/17/2019,all_multitask_stacked_bilstm_l2_0_lr_1e-3.zip,application/zip,4066204967,174
10.13012/B2IDB-4484338_V1,11/18/2018,run_3.zip,application/zip,4019063648,281
10.13012/B2IDB-0934773_V1,9/17/2019,all_multitask_stacked_bilstm_residual_l2_0_lr_1e-3_no_neel.zip,application/zip,3969561382,100
10.13012/B2IDB-1048258_V1,3/31/2021,data.zip,application/zip,3960605620,31
10.13012/B2IDB-0934773_V1,9/17/2019,all_multitask_stacked_l2_0_lr_1e-3.zip,application/zip,3950469220,86
10.13012/B2IDB-0934773_V1,9/17/2019,all_multitask_stacked_ssa_l2_0_lr_1e-3.zip,application/zip,3950386951,94
10.13012/B2IDB-4520270_V1,5/15/2020,all_multitask_stacked_l2_0_lr_0.001.zip,application/zip,3950235057,123
10.13012/B2IDB-0934773_V1,9/17/2019,all_multitask_stacked_ssa_l2_0_lr_1e-3_no_neel.zip,application/zip,3949794582,84
10.13012/B2IDB-4520270_V1,5/15/2020,all_multitask_stacked_l2_0_lr_0.001_no_neel_no_dimsum.zip,application/zip,3949442900,112
10.13012/B2IDB-0934773_V1,9/17/2019,all_multitask_shared_bilstm_residual_l2_0_lr_1e-3_no_neel.zip,application/zip,3886234488,91
10.13012/B2IDB-0934773_V1,9/17/2019,all_ner_bilstm_residual_l2_0_lr_1e-3_no_neel.zip,application/zip,3879855298,95
10.13012/B2IDB-0934773_V1,9/17/2019,ritter_ccg_bilstm_residual_l2_0_lr_1e-3.zip,application/zip,3879149185,61
10.13012/B2IDB-0934773_V1,9/17/2019,ptb_pos_bilstm_residual_l2_0_lr_1e-3.zip,application/zip,3878050045,65
10.13012/B2IDB-0934773_V1,9/17/2019,ritter_chunk_bilstm_residual_l2_0_lr_1e-3.zip,application/zip,3877296004,61
10.13012/B2IDB-0934773_V1,9/17/2019,multimodal_ner_bilstm_residual_l2_0_lr_1e-3.zip,application/zip,3877263236,83
10.13012/B2IDB-0934773_V1,9/17/2019,all_multitask_stacked_bilstm_residual_dim_50_l2_0_lr_1e-3_no_neel.zip,application/zip,3872492800,92
10.13012/B2IDB-0934773_V1,9/17/2019,all_multitask_shared_ssa_l2_0_lr_1e-3.zip,application/zip,3866264815,97
10.13012/B2IDB-0934773_V1,9/17/2019,all_multitask_shared_l2_0_lr_1e-3.zip,application/zip,3866109357,95
10.13012/B2IDB-4520270_V1,5/15/2020,all_multitask_shared_ssa_l2_0_lr_0.001.zip,application/zip,3866076664,115
10.13012/B2IDB-4520270_V1,5/15/2020,all_multitask_shared_l2_0_lr_0.001.zip,application/zip,3865986798,116
10.13012/B2IDB-0934773_V1,9/17/2019,all_multitask_shared_ssa_l2_0_lr_1e-3_no_neel.zip,application/zip,3865662715,98
10.13012/B2IDB-0934773_V1,9/17/2019,all_multitask_shared_l2_0_lr_1e-3_no_neel.zip,application/zip,3865433626,92
10.13012/B2IDB-4520270_V1,5/15/2020,all_multitask_shared_l2_0_lr_0.001_no_neel_no_dimsum.zip,application/zip,3865208366,114
10.13012/B2IDB-0934773_V1,9/17/2019,all_ner_ssa_l2_0_lr_1e-3.zip,application/zip,3861827256,92
10.13012/B2IDB-0934773_V1,9/17/2019,all_ner_ssa_l2_0_lr_1e-3_no_neel.zip,application/zip,3861294690,88
